"respondente_id","idade","faixa_idade","genero","cor_raca_etnia","pcd","uf_atual","regiao_atual","nivel_ensino","setor_atual","num_funcionarios","atua_como_gestor","cargo_atual","senioridade","faixa_salarial","faixa_salarial_valida","modalidade_atual","servico_cloud_preferido","ai_prioridade","ano_pesquisa"
"f3j6ligzpa2xc766n6bf3j6lxdlq32y3","30","30-34","Outro","Preta","Não","MT","Centro-oeste","Graduação/Bacharelado","Tecnologia/Fábrica de Software","de 11 a 50","0","Analista de BI/BI Analyst","Pleno","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2023"
"jo95q4qeo5psdfdyncpfojo95q00pipx","45","45-49","Masculino","Branca","Não","SC","Sul","Pós-graduação","Setor Imobiliário/ Construção Civil","de 1 a 5","0","Outras Engenharias (não inclui dev)","Sênior","de R$ 3.001/mês a R$ 4.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Amazon Web Services (AWS)",,"2023"
"3x564akw50j1o4vc73x56iuwvpju4w03","30","30-34","Masculino","Branca","Não","SP","Sudeste","Pós-graduação","Finanças ou Bancos","Acima de 3.000","0","Cientista de Dados/Data Scientist","Pleno","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Google Cloud (GCP)",,"2023"
"1pzbrkrlc1wyaipjm1pzbrkrt5qlxyhy","29","25-29","Masculino","Branca","Não","SP","Sudeste","Pós-graduação","Finanças ou Bancos","de 101 a 500","0","Outra Opção","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Google Cloud (GCP)",,"2023"
"g6tncevwcgka5g6t06l9cvdlq8s5kwvw","35","35-39","Masculino","Parda","Não","RJ","Sudeste","Estudante de Graduação","Telecomunicação","Acima de 3.000","0","Analista de Dados/Data Analyst","Sênior","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Amazon Web Services (AWS)",,"2023"
"9qtzbweqyx9q3wl9qtzbwfog7rayd00c","35","35-39","Masculino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Tecnologia/Fábrica de Software","de 51 a 100","0","Analista de BI/BI Analyst","Pleno","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Azure (Microsoft)",,"2023"
"297hei99fqkvivxrnurb297hei9zno18","27","25-29","Feminino","Branca","Não","CE","Nordeste","Graduação/Bacharelado","Finanças ou Bancos","de 501 a 1.000","0","Analista de Dados/Data Analyst","Júnior","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2023"
"99rtmikroavms999rtaodb3eemyl1ric","33","30-34","Masculino","Preta","Não","RJ","Sudeste","Pós-graduação","Indústria","Acima de 3.000","0","Analista de Dados/Data Analyst","Pleno","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"2023"
"n0mg8bdq2lsj59l6n0mg8brk8j8w57a6","40","40-44","Masculino","Branca","Não","SP","Sudeste","Doutorado ou Phd","Outra Opção","de 51 a 100","0","Cientista de Dados/Data Scientist","Pleno","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2023"
"c2vp2zh28oxnriyji9c2vpowds2o1ep6","26","25-29","Masculino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Área de Consultoria","Acima de 3.000","0","Cientista de Dados/Data Scientist","Sênior","de R$ 16.001/mês a R$ 20.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Amazon Web Services (AWS)",,"2023"
"fbari0b0hgde8z2pfbarvvrwdhfpdqa3","51","50-54","Feminino","Branca","Não","SP","Sudeste","Pós-graduação","Varejo","Acima de 3.000","0","Analista de Dados/Data Analyst","Sênior","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2023"
"4247ovillobuwllbzsam4247oqny2473","25","25-29","Masculino","Branca","Não","RJ","Sudeste","Graduação/Bacharelado","Área da Saúde","de 101 a 500","0","Analista de Dados/Data Analyst","Júnior","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% remoto","Azure (Microsoft)",,"2023"
"28armsq6zbd2jk0aqncsk28armswl2xb","48","45-49","Masculino","Preta","Não","CE","Nordeste","Pós-graduação","Área da Saúde","Acima de 3.000","1",,,"de R$ 16.001/mês a R$ 20.000/mês","true","Modelo 100% presencial",,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (iniciativas isoladas e pouco foco).","2023"
"53on5jxan5avg4vrs53on5jx62bk9gmi","39","35-39","Masculino","Branca","Não","BA","Nordeste","Pós-graduação","Outra Opção","de 501 a 1.000","0","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","de R$ 20.001/mês a R$ 25.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2023"
"xi44zy68rg69pjc3czhn3xi44dj6c0ay","20","17-21","Masculino","Preta","Não","SP","Sudeste","Estudante de Graduação","Indústria","Acima de 3.000","0","Outra Opção","Júnior","de R$ 1.001/mês a R$ 2.000/mês","true","Modelo 100% presencial","Amazon Web Services (AWS)",,"2023"
"lfggtu9cw6xmo5ifxylfgg92sxdxq9p5","28","25-29","Masculino","Parda","Não","ES","Sudeste","Pós-graduação","Finanças ou Bancos","Acima de 3.000","0","Analytics Engineer","Pleno","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Azure (Microsoft)",,"2023"
"p2g5zwts1wxr866thp2g5zwara4q5hkf","27","25-29","Feminino","Branca","Não","SP","Sudeste","Pós-graduação","Tecnologia/Fábrica de Software","Acima de 3.000","0","Analista de Dados/Data Analyst","Pleno","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% remoto","Azure (Microsoft)",,"2023"
"w21uudbdvlbh6ioz82gw21uudhuvc4rn","28","25-29","Masculino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Tecnologia/Fábrica de Software","Acima de 3.000","0","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","de R$ 30.001/mês a R$ 40.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2023"
"43hluve4sulbh2643hworfj6zi26f7o3","41","40-44","Masculino","Branca","Não","SP","Sudeste","Mestrado","Finanças ou Bancos","Acima de 3.000","0","Analista de Inteligência de Mercado/Market Intelligence","Sênior","de R$ 20.001/mês a R$ 25.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Amazon Web Services (AWS)",,"2023"
"kh07tz79mcy3a8vtgkh07tz5wbfghspy","28","25-29","Masculino","Preta","Não","SP","Sudeste","Graduação/Bacharelado","Indústria","Acima de 3.000","0","Analista de BI/BI Analyst","Pleno","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% remoto","Azure (Microsoft)",,"2023"
"esls9tzr8y54zqxesls9lm7856asraii","39","35-39","Feminino","Branca","Não","SP","Sudeste","Pós-graduação","Finanças ou Bancos","Acima de 3.000","0","Cientista de Dados/Data Scientist","Júnior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Amazon Web Services (AWS)",,"2023"
"mcbqld5hydzdn220gmcbh3jojnajvld0","47","45-49","Feminino","Branca","Não","PR","Sul","Pós-graduação","Educação","Acima de 3.000","0","Analista de Suporte/Analista Técnico","Pleno","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% presencial","Amazon Web Services (AWS)",,"2023"
"y7hnky8w981tqy675ny7hnxkg1q5x4op","35","35-39","Masculino","Preta","Não","MG","Sudeste","Pós-graduação","Finanças ou Bancos","Acima de 3.000","0","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2023"
"dv4x3j57kei3dcy33awuc159edv4x3jb","25","25-29","Masculino","Preta","Não","SP","Sudeste","Graduação/Bacharelado","Área de Consultoria","de 51 a 100","1",,,"de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto",,"Não sei opinar sobre esse assunto.","2023"
"b11nezxwsm1xgqjb11n6g25rodbw33mq","33","30-34","Masculino","Branca","Não","MG","Sudeste","Graduação/Bacharelado","Setor Imobiliário/ Construção Civil","Acima de 3.000","0","Analista de Dados/Data Analyst","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2023"
"edun856rce1i7ed0gy126dwvj2cgja06","30","30-34","Masculino","Parda","Não","AM","Norte","Mestrado","Marketing","de 11 a 50","0","Analista de Dados/Data Analyst","Júnior","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2023"
"ue0qan4ht0gv14gxue0qa85l239mwzdb","48","45-49","Feminino","Parda","Não","RJ","Sudeste","Pós-graduação","Filantropia/ONG's","de 101 a 500","1",,,"de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,"Não é uma iniciativa que estamos focando e não tem sido uma prioridade.","2023"
"utwox68aowh3eo3urbutwo3elr0ue6rn","29","25-29","Feminino","Branca","Não","MG","Sudeste","Graduação/Bacharelado","Setor Automotivo","Acima de 3.000","0","Analista de Dados/Data Analyst","Sênior","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Google Cloud (GCP)",,"2023"
"824dzmbuef6x92ed824d430vb2op9850","28","25-29","Masculino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Varejo","Acima de 3.000","0","Analista de Dados/Data Analyst","Pleno","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Amazon Web Services (AWS)",,"2023"
"k61lu2vpnuypvrv8ntek61lu2my9qotm","33","30-34","Feminino","Branca","Não","MA","Nordeste","Mestrado","Finanças ou Bancos","de 101 a 500","0","Analista de Dados/Data Analyst","Pleno","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2023"
